,0,1,2,3,4,5,6
425,513680.SH,0.9790000000000001,98328,20190308,S,96263.11200000001,-3.7368879999999915
426,513680.SH,0.966,99651,20190328,B,96263.11200000001,0
427,513680.SH,1.02,99651,20190412,S,101644.02,5.589792276817309
428,513680.SH,0.983,103402,20191108,B,101644.02,0
429,513680.SH,0.963,103402,20190703,S,99576.126,-2.034447279830137
430,513680.SH,0.9640000000000001,103295,20190725,B,99576.126,0
431,513680.SH,0.963,103295,20190731,S,99473.08499999999,-0.1034796232181316
432,513680.SH,0.9159999999999999,108595,20190820,B,99473.08499999999,0
433,513680.SH,0.895,108595,20190816,S,97192.52500000001,-2.292640265454704
434,513680.SH,0.935,103949,20190821,B,97192.52500000001,0
435,513680.SH,0.9209999999999999,103949,20190826,S,95737.029,-1.497539033994655
436,513680.SH,0.93,102943,20190903,B,95737.029,0
437,513680.SH,0.958,102943,20190917,S,98619.394,3.0107107251051266
438,513680.SH,0.9540000000000001,103375,20191018,B,98619.394,0
439,513680.SH,0.94,103375,20191101,S,97172.5,-1.467149554782298
440,513680.SH,0.992,97956,20191105,B,97172.5,0
441,513680.SH,0.9890000000000001,97956,20191107,S,96878.48400000001,-0.30257120069977483
442,513680.SH,0.983,98554,20191108,B,96878.48400000001,0
443,513680.SH,0.955,98554,20191112,S,94119.06999999999,-2.8483249180489016
444,513680.SH,0.981,95942,20191218,B,94119.06999999999,0
445,510850.SH,2.782,35945,20190321,B,100000,0
446,510850.SH,2.911,35945,20190412,S,104635.895,4.635895000000004
447,510850.SH,2.957,35386,20190422,B,104635.895,0
448,510850.SH,2.725,35386,20190603,S,96426.85,-7.8453431300989
449,510850.SH,2.7939999999999996,34512,20190612,B,96426.85,0
450,510850.SH,2.787,34512,20190617,S,96184.944,-0.2508699599748438
451,510850.SH,2.945,32660,20190620,B,96184.944,0
452,510850.SH,2.9130000000000003,32660,20190626,S,95138.58,-1.0878667247547613
453,510850.SH,3.0210000000000004,31492,20190909,B,95138.58,0
454,510850.SH,2.958,31492,20190705,S,93153.33600000001,-2.086686599694878
455,510850.SH,2.969,31375,20190729,B,93153.33600000001,0
456,510850.SH,2.9139999999999997,31375,20190827,S,91426.74999999999,-1.8534881026698007
457,510850.SH,2.995,30526,20190905,B,91426.74999999999,0
458,510850.SH,2.977,30526,20190918,S,90875.902,-0.6025020029695726
459,510850.SH,3.057,29727,20191015,B,90875.902,0
460,510850.SH,2.9960000000000004,29727,20191213,S,89062.09200000002,-1.9959196663599368
461,510850.SH,3.057,29134,20191218,B,89062.09200000002,0
462,510850.SH,3.0439999999999996,29134,20191223,S,88683.896,-0.42464306811929065
463,512260.SH,1.0390000000000001,96246,20190215,B,100000,0
464,512260.SH,1.24,96246,20190311,S,119345.04,19.345039999999994
465,512260.SH,1.3030000000000002,91593,20190312,B,119345.04,0
466,512260.SH,1.239,91593,20190315,S,113483.72700000001,-4.911233009767294
467,512260.SH,1.3330000000000002,85134,20190402,B,113483.72700000001,0
468,512260.SH,1.2919999999999998,85134,20190326,S,109993.12799999998,-3.075858620681387
469,512260.SH,1.358,80996,20190404,B,109993.12799999998,0
470,512260.SH,1.349,80996,20190412,S,109263.60399999999,-0.663245071092069
471,512260.SH,1.3559999999999999,80578,20190422,B,109263.60399999999,0
472,512260.SH,1.176,80578,20190520,S,94759.72799999999,-13.274206111671006
473,512260.SH,1.177,80510,20190621,B,94759.72799999999,0
474,512260.SH,1.172,80510,20190705,S,94357.72,-0.4242392928776527
475,512260.SH,1.149,82122,20190828,B,94357.72,0
476,512260.SH,1.1340000000000001,82122,20190802,S,93126.34800000001,-1.3050039784767886
477,512260.SH,1.145,81333,20190819,B,93126.34800000001,0
478,512260.SH,1.135,81333,20190826,S,92312.955,-0.8734295046123904
479,512260.SH,1.149,80342,20190828,B,92312.955,0
480,512260.SH,1.159,80342,20190830,S,93116.378,0.8703252972456523
481,512260.SH,1.175,79248,20190904,B,93116.378,0
482,512260.SH,1.1640000000000001,79248,20191017,S,92244.672,-0.9361468076002603
483,512260.SH,1.147,80423,20191209,B,92244.672,0
484,512260.SH,1.175,80423,20191223,S,94497.02500000001,2.4417160917434915
485,510550.SH,1.077,92851,20190218,B,100000,0
486,510550.SH,1.205,92851,20190311,S,111885.455,11.885455000000002
487,510550.SH,1.268,88238,20190312,B,111885.455,0
488,510550.SH,1.212,88238,20190315,S,106944.45599999999,-4.4161227212241405
489,510550.SH,1.278,83681,20190322,B,106944.45599999999,0
490,510550.SH,1.33,83681,20190410,S,111295.73000000001,4.06872330062628
491,510550.SH,1.295,85943,20190415,B,111295.73000000001,0
492,510550.SH,1.136,85943,20190520,S,97631.24799999999,-12.277633652252442
493,510550.SH,1.16,84165,20190621,B,97631.24799999999,0
494,510550.SH,1.146,84165,20190627,S,96453.09,-1.2067427428562583
495,510550.SH,1.19,81053,20190903,B,96453.09,0
496,510550.SH,1.159,81053,20190705,S,93940.427,-2.6050622121074616
497,510550.SH,1.155,81334,20190729,B,93940.427,0
498,510550.SH,1.16,81334,20190802,S,94347.43999999999,0.43326713854514604
499,510550.SH,1.1540000000000001,81757,20190820,B,94347.43999999999,0
500,510550.SH,1.155,81757,20190902,S,94429.335,0.08680150727992052
501,510550.SH,1.19,79352,20190903,B,94429.335,0
502,510550.SH,1.1909999999999998,79352,20191017,S,94508.23199999999,0.08355136674422482
503,510550.SH,1.1740000000000002,80501,20191106,B,94508.23199999999,0
504,510550.SH,1.176,80501,20191031,S,94669.17599999999,0.170296276413258
505,510550.SH,1.156,81894,20191125,B,94669.17599999999,0
506,510550.SH,1.21,81894,20191213,S,99091.73999999999,4.6715987049470025
507,510550.SH,1.242,79784,20191217,B,99091.73999999999,0
508,510550.SH,1.23,79784,20191223,S,98134.31999999999,-0.9661955678646861
509,512920.SH,0.986,101420,20190121,B,100000,0
510,512920.SH,0.97,101420,20190123,S,98377.4,-1.622600000000006
511,512920.SH,0.983,100079,20190128,B,98377.4,0
512,512920.SH,1.031,100079,20190218,S,103181.449,4.883285185418602
513,512920.SH,1.063,97066,20190221,B,103181.449,0
514,512920.SH,1.099,97066,20190308,S,106675.534,3.3863500017333603
515,512920.SH,1.21,88162,20190401,B,106675.534,0
516,512920.SH,1.172,88162,20190325,S,103325.86399999999,-3.140054588337015
517,512920.SH,1.265,81681,20190404,B,103325.86399999999,0
518,512920.SH,1.258,81681,20190411,S,102754.698,-0.5527812474909312
519,512920.SH,1.135,90533,20190528,B,102754.698,0
520,512920.SH,1.122,90533,20190604,S,101578.02600000001,-1.1451272038189353
521,512920.SH,1.125,90292,20190614,B,101578.02600000001,0
522,512920.SH,1.16,90292,20190805,S,104738.71999999999,3.1115922650435968
523,512920.SH,1.175,89139,20190820,B,104738.71999999999,0
524,512920.SH,1.203,89139,20190830,S,107234.217,2.382592607585827
525,512920.SH,1.21,88623,20190904,B,107234.217,0
526,512920.SH,1.2409999999999999,88623,20190912,S,109981.143,2.5616133328040176
527,512920.SH,1.249,88055,20191105,B,109981.143,0
528,512920.SH,1.232,88055,20191017,S,108483.76,-1.361490669359566
529,512920.SH,1.249,86856,20191105,B,108483.76,0
530,512920.SH,1.251,86856,20191108,S,108656.85599999999,0.15955936630514142
531,512920.SH,1.256,86510,20191216,B,108656.85599999999,0
532,512040.SH,0.9620000000000001,103950,20190117,B,100000,0
533,512040.SH,0.9670000000000001,103950,20190123,S,100519.65000000001,0.5196500000000087
534,512040.SH,0.973,103309,20190124,B,100519.65000000001,0
535,512040.SH,1.0190000000000001,103309,20190218,S,105271.87100000001,4.727653747302149
536,512040.SH,1.042,101029,20190221,B,105271.87100000001,0
537,512040.SH,1.111,101029,20190311,S,112243.219,6.622232448020215
538,512040.SH,1.13,99330,20190314,B,112243.219,0
539,512040.SH,1.091,99330,20190520,S,108369.03,-3.451601829060158
540,512040.SH,1.087,99696,20190612,B,108369.03,0
541,512040.SH,1.074,99696,20190617,S,107073.504,-1.1954762352306725
542,512040.SH,1.121,95516,20190621,B,107073.504,0
543,512040.SH,1.105,95516,20190802,S,105545.18,-1.4273596575302214
544,512040.SH,1.087,97098,20190816,B,105545.18,0
545,512040.SH,1.119,97098,20190827,S,108652.662,2.9442197170917743
546,512040.SH,1.1420000000000001,95142,20190906,B,108652.662,0
547,512040.SH,1.1159999999999999,95142,20190830,S,106178.472,-2.277155436835963
548,512040.SH,1.1420000000000001,92976,20190906,B,106178.472,0
549,512820.SH,0.9540000000000001,104822,20190117,B,100000,0
550,512820.SH,0.9640000000000001,104822,20190123,S,101048.40800000001,1.0484080000000104
551,512820.SH,0.987,102379,20190125,B,101048.40800000001,0
552,512820.SH,1.006,102379,20190218,S,102993.274,1.924687423081415
553,512820.SH,1.067,96526,20190225,B,102993.274,0
554,512820.SH,1.0090000000000001,96526,20190222,S,97394.73400000001,-5.435830693177103
555,512820.SH,1.067,91279,20190225,B,97394.73400000001,0
556,512820.SH,1.102,91279,20190308,S,100589.45800000001,3.2801814521101336
557,512820.SH,1.045,96258,20190326,B,100589.45800000001,0
558,512820.SH,1.128,96258,20190411,S,108579.02399999999,7.9427468433123245
559,512820.SH,1.172,92644,20191015,B,108579.02399999999,0
560,512820.SH,1.093,92644,20190617,S,101259.89199999999,-6.740834214903238
561,512820.SH,1.101,91971,20190618,B,101259.89199999999,0
562,512820.SH,1.1059999999999999,91971,20190626,S,101719.92599999999,0.45431018235729476
563,512820.SH,1.125,90418,20190724,B,101719.92599999999,0
564,512820.SH,1.035,90418,20190801,S,93582.62999999999,-7.9997069600699495
565,512820.SH,1.109,84385,20190906,B,93582.62999999999,0
566,512820.SH,1.1079999999999999,84385,20190917,S,93498.57999999999,-0.08981367589263405
567,512820.SH,1.1179999999999999,83630,20191008,B,93498.57999999999,0
568,512820.SH,1.169,83630,20191018,S,97763.47,4.561448954625851
569,512820.SH,1.188,82292,20191106,B,97763.47,0
570,512820.SH,1.173,82292,20191111,S,96528.516,-1.2632059807206086
571,512820.SH,1.155,83574,20191213,B,96528.516,0
572,159959.SZ,1.006,99404,20190213,B,100000,0
573,159959.SZ,1.006,99404,20190520,S,100000.424,0.0004239999999990687
574,159959.SZ,1.011,98912,20190531,B,100000.424,0
575,159959.SZ,1.005,98912,20190617,S,99406.55999999998,-0.5938614820273321
576,159959.SZ,1.0390000000000001,95675,20190624,B,99406.55999999998,0
577,159959.SZ,1.023,95675,20190626,S,97875.525,-1.540175014606671
578,159959.SZ,1.038,94292,20190627,B,97875.525,0
579,159959.SZ,1.043,94292,20190801,S,98346.556,0.4812551452469887
580,159959.SZ,1.03,95482,20190819,B,98346.556,0
581,159959.SZ,1.03,95482,20190826,S,98346.46,-9.761399269584382e-05
582,159959.SZ,1.028,95668,20190830,B,98346.46,0
583,159959.SZ,1.079,95668,20190912,S,103225.772,4.961349905222812
584,159959.SZ,1.0390000000000001,99351,20191218,B,103225.772,0
585,159959.SZ,1.036,99351,20191017,S,102927.636,-0.2888193463934555
586,159959.SZ,1.02,100909,20191108,B,102927.636,0
587,159959.SZ,0.997,100909,20191125,S,100606.273,-2.2553350006017796
588,159959.SZ,1.012,99413,20191210,B,100606.273,0
589,159959.SZ,1.0,99413,20191128,S,99413.0,-1.1860821044429317
590,159959.SZ,1.013,98137,20191211,B,99413.0,0
591,159959.SZ,1.034,98137,20191223,S,101473.658,2.0728254856004704
592,512950.SH,0.961,104058,20190212,B,100000,0
593,512950.SH,1.0590000000000002,104058,20190314,S,110197.42200000002,10.197422000000019
594,512950.SH,1.079,102129,20190321,B,110197.42200000002,0
595,512950.SH,0.9590000000000001,102129,20190520,S,97941.71100000001,-11.121595022431658
596,512950.SH,0.96,102023,20190603,B,97941.71100000001,0
597,512950.SH,0.96,102023,20190617,S,97942.08,0.0003767547005499033
598,512950.SH,0.993,98633,20190621,B,97942.08,0
599,512950.SH,0.981,98633,20190626,S,96758.973,-1.2079659733589523
600,512950.SH,1.012,95612,20190701,B,96758.973,0
601,512950.SH,0.997,95612,20190801,S,95325.164,-1.481835694969596
602,512950.SH,0.983,96974,20190819,B,95325.164,0
603,512950.SH,0.983,96974,20190826,S,95325.442,0.0002916333823366435
604,512950.SH,0.982,97073,20190829,B,95325.442,0
605,512950.SH,0.983,97073,20190830,S,95422.759,0.10208921979088229
606,512950.SH,1.021,93460,20190905,B,95422.759,0
607,512950.SH,1.0290000000000001,93460,20190912,S,96170.34000000001,0.7834409818311852
608,512950.SH,0.993,96848,20191218,B,96170.34000000001,0
609,512950.SH,0.9520000000000001,96848,20191129,S,92199.296,-4.129177457415674
610,512950.SH,0.965,95543,20191210,B,92199.296,0
611,512950.SH,0.985,95543,20191223,S,94109.855,2.0722056272533727
612,512960.SH,0.973,102775,20190213,B,100000,0
613,512960.SH,0.961,102775,20190218,S,98766.775,-1.2332250000000058
614,512960.SH,0.983,100475,20190219,B,98766.775,0
615,512960.SH,1.053,100475,20190314,S,105800.17499999999,7.1212206736526475
616,512960.SH,1.072,98694,20190321,B,105800.17499999999,0
617,512960.SH,0.955,98694,20190520,S,94252.76999999999,-10.914353402534543
618,512960.SH,0.96,98180,20190603,B,94252.76999999999,0
619,512960.SH,0.955,98180,20190617,S,93761.9,-0.5208016698076835
620,512960.SH,0.988,94901,20190624,B,93761.9,0
621,512960.SH,0.976,94901,20190626,S,92623.376,-1.2142714684749247
622,512960.SH,1.01,91706,20190702,B,92623.376,0
623,512960.SH,0.992,91706,20190801,S,90972.352,-1.7825133042008798
624,512960.SH,0.981,92734,20190819,B,90972.352,0
625,512960.SH,0.971,92734,20190826,S,90044.71399999999,-1.0196922247321982
626,512960.SH,1.003,89775,20190903,B,90044.71399999999,0
627,512960.SH,0.982,89775,20190830,S,88159.05,-2.094141806036488
628,512960.SH,1.018,86600,20190905,B,88159.05,0
629,512960.SH,1.026,86600,20190912,S,88851.6,0.7855688100087318
630,512960.SH,0.985,90205,20191016,B,88851.6,0
631,512960.SH,0.948,90205,20191129,S,85514.34,-3.7559931391218724
632,512960.SH,0.965,88616,20191211,B,85514.34,0
633,512850.SH,0.948,105485,20190116,B,100000,0
634,512850.SH,0.938,105485,20190118,S,98944.93,-1.0550700000000068
635,512850.SH,0.937,105598,20190122,B,98944.93,0
636,512850.SH,0.937,105598,20190123,S,98945.326,0.00040022262889863715
637,512850.SH,1.0,98945,20190213,B,98945.326,0
638,512850.SH,1.02,98945,20190222,S,100923.90000000001,1.99966393561633
639,512850.SH,1.113,90677,20190226,B,100923.90000000001,0
640,512850.SH,1.145,90677,20190311,S,103825.16500000001,2.8747055950077227
641,512850.SH,1.194,86956,20190319,B,103825.16500000001,0
642,512850.SH,1.159,86956,20190315,S,100782.004,-2.931043740696205
643,512850.SH,1.212,83153,20190402,B,100782.004,0
644,512850.SH,1.195,83153,20190326,S,99367.835,-1.4031959515311825
645,512850.SH,1.23,80787,20190404,B,99367.835,0
646,512850.SH,1.22,80787,20190409,S,98560.14,-0.8128334485701605
647,512850.SH,1.071,92026,20190624,B,98560.14,0
648,512850.SH,1.05,92026,20190626,S,96627.3,-1.9610767598341443
649,512850.SH,1.06,91158,20190627,B,96627.3,0
650,512850.SH,1.0759999999999998,91158,20190705,S,98086.00799999999,1.509623056837958
651,512850.SH,1.068,91841,20190904,B,98086.00799999999,0
652,512850.SH,1.051,91841,20190801,S,96524.89099999999,-1.5915797082902983
653,512850.SH,1.038,92991,20190820,B,96524.89099999999,0
654,512850.SH,1.026,92991,20190827,S,95408.766,-1.1563079620571504
655,512850.SH,1.058,90178,20190903,B,95408.766,0
656,512850.SH,1.038,90178,20190902,S,93604.76400000001,-1.8908136805794062
657,512850.SH,1.068,87645,20190904,B,93604.76400000001,0
658,512850.SH,1.057,87645,20191017,S,92640.765,-1.0298610442519898
659,512850.SH,1.044,88736,20191108,B,92640.765,0
660,512850.SH,1.023,88736,20191031,S,90776.92799999999,-2.011897246314853
661,512850.SH,1.044,86951,20191108,B,90776.92799999999,0
662,512850.SH,1.0390000000000001,86951,20191125,S,90342.089,-0.4790192944180466
663,512850.SH,1.05,86040,20191127,B,90342.089,0
664,512850.SH,1.0390000000000001,86040,20191129,S,89395.56000000001,-1.0477165299996494
665,512850.SH,1.0490000000000002,85220,20191204,B,89395.56000000001,0
666,512850.SH,1.117,85220,20191223,S,95190.74,6.482626206491679
667,512860.SH,1.02,98039,20190121,B,100000,0
668,512860.SH,1.01,98039,20190123,S,99019.39,-0.9806100000000005
669,512860.SH,1.023,96793,20190125,B,99019.39,0
670,512860.SH,1.08,96793,20190218,S,104536.44,5.571686515136079
671,512860.SH,1.099,95120,20190220,B,104536.44,0
672,512860.SH,1.2690000000000001,95120,20190412,S,120707.28000000001,15.469093839430547
673,512860.SH,1.158,104238,20190517,B,120707.28000000001,0
674,512860.SH,1.153,104238,20190520,S,120186.414,-0.43151167021575587
675,512860.SH,1.155,104058,20190531,B,120186.414,0
676,512860.SH,1.169,104058,20190603,S,121643.80200000001,1.2126062767793422
677,512860.SH,1.186,102566,20190619,B,121643.80200000001,0
678,512860.SH,1.156,102566,20190618,S,118566.29599999999,-2.5299324333845
679,512860.SH,1.215,97585,20190621,B,118566.29599999999,0
680,512860.SH,1.2,97585,20190626,S,117102.0,-1.235001892949399
681,512860.SH,1.247,93907,20190701,B,117102.0,0
682,512860.SH,1.228,93907,20190705,S,115317.796,-1.5236323888575753
683,512860.SH,1.228,93907,20190730,B,115317.796,0
684,512860.SH,1.215,93907,20190827,S,114097.005,-1.058631921824102
685,512860.SH,1.22,93522,20190830,B,114097.005,0
686,512860.SH,1.261,93522,20190912,S,117931.24199999998,3.360506263946174
687,512860.SH,1.272,92713,20191105,B,117931.24199999998,0
688,512860.SH,1.255,92713,20191017,S,116354.81499999999,-1.3367339928464386
689,512860.SH,1.26,92345,20191104,B,116354.81499999999,0
690,512860.SH,1.236,92345,20191101,S,114138.42,-1.9048588577962928
691,512860.SH,1.272,89731,20191105,B,114138.42,0
692,512860.SH,1.251,89731,20191122,S,112253.48099999999,-1.651450055117298
693,512860.SH,1.2429999999999999,90309,20191211,B,112253.48099999999,0
694,510600.SH,2.414,41425,20190121,B,100000,0
695,510600.SH,2.522,41425,20190218,S,104473.84999999999,4.473849999999991
696,510600.SH,2.78,37581,20190225,B,104473.84999999999,0
697,510600.SH,2.89,37581,20190412,S,108609.09000000001,3.958157950530224
698,510600.SH,2.987,36361,20190417,B,108609.09000000001,0
699,510600.SH,2.888,36361,20190626,S,105010.568,-3.3132788424983683
700,510600.SH,3.05,34430,20190701,B,105010.568,0
701,510600.SH,2.943,34430,20190827,S,101327.49,-3.5073403278801365
702,510600.SH,3.02,33552,20190905,B,101327.49,0
703,510600.SH,3.0389999999999997,33552,20190912,S,101964.52799999999,0.6286921742559555
704,510600.SH,3.091,32988,20191014,B,101964.52799999999,0
705,510600.SH,3.029,32988,20190918,S,99920.652,-2.004497093342098
706,510600.SH,3.093,32305,20191015,B,99920.652,0
707,510600.SH,3.0789999999999997,32305,20191122,S,99467.09499999999,-0.453917174199399
708,510600.SH,3.068,32421,20191211,B,99467.09499999999,0
709,510600.SH,3.137,32421,20191223,S,101704.677,2.2495700713889453
710,510600.SH,3.1919999999999997,31862,20191231,B,101704.677,0
711,512770.SH,0.863,115875,20190121,B,100000,0
712,512770.SH,0.845,115875,20190123,S,97914.375,-2.085625
713,512770.SH,0.86,113854,20190125,B,97914.375,0
714,512770.SH,0.9259999999999999,113854,20190218,S,105428.80399999999,7.67449008381046
715,512770.SH,0.9520000000000001,110745,20190219,B,105428.80399999999,0
716,512770.SH,1.033,110745,20190314,S,114399.58499999999,8.508852097003778
717,512770.SH,1.093,104666,20190402,B,114399.58499999999,0
718,512770.SH,0.958,104666,20190520,S,100270.02799999999,-12.351056168604108
719,512770.SH,0.961,104339,20190620,B,100270.02799999999,0
720,512770.SH,0.986,104339,20190705,S,102878.254,2.6012020261927224
721,512770.SH,0.9940000000000001,103499,20190729,B,102878.254,0
722,512770.SH,1.0859999999999999,103499,20190912,S,112399.91399999999,9.255269826021726
723,512770.SH,1.075,104558,20191017,B,112399.91399999999,0
724,512770.SH,1.08,104558,20191018,S,112922.64000000001,0.4650590746893492
725,512770.SH,1.109,101824,20191101,B,112922.64000000001,0
726,512770.SH,1.124,101824,20191213,S,114450.176,1.3527278497916737
